Year,Districts,Area,yield_kg/ha,crop_type,avg_temp_C,max_temp_C,min_temp_C,avg_relative_humidity,avg_rainfall_mm_per_year,total_solar_radiation_kWh/m2,total_PAR_MJ/m2,avg_wind_speed_m/s,avg_pH_value,fertilizer_in_MT
2070,Doti,2748.0,1900.0,Maize,15.67632877,20.97652055,11.3180274,65.124,1373.2,6440.73,2848.18,1.471671233,5.9,22.0
2070,Doti,5121.0,1200.0,Millet,15.67632877,20.97652055,11.3180274,65.124,1373.2,6440.73,2848.18,1.471671233,5.9,22.0
2070,Doti,12.0,1000.0,Buckwheat,15.67632877,20.97652055,11.3180274,65.124,1373.2,6440.73,2848.18,1.471671233,5.9,22.0
2070,Doti,15950.0,2101.0,Wheat,15.67632877,20.97652055,11.3180274,65.124,1373.2,6440.73,2848.18,1.471671233,5.9,22.0
2070,Doti,240.0,1542.0,Barley,15.67632877,20.97652055,11.3180274,65.124,1373.2,6440.73,2848.18,1.471671233,5.9,22.0
2070,Gorkha,12765.0,3231.0,Paddy,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gorkha,19353.0,2350.0,Maize,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gorkha,11605.0,1200.0,Millet,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gorkha,393.0,1008.0,Buckwheat,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gorkha,3900.0,1881.0,Wheat,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gorkha,108.0,1102.0,Barley,14.6089589,19.83728767,10.43594521,65.88969863,1427.79,6251.42,2888.78,1.515643836,5.5,348.0
2070,Gulmi,10484.0,2417.0,Paddy,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Gulmi,24844.0,2114.0,Maize,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Gulmi,2900.0,1000.0,Millet,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Gulmi,210.0,1200.0,Buckwheat,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Gulmi,8095.0,1836.0,Wheat,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Gulmi,370.0,1800.0,Barley,19.33852055,24.47167123,15.43356164,64.34490411,2071.98,6284.78,2913.63,1.674493151,6.1,980.0
2070,Humla,572.0,1689.0,Paddy,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Humla,113.0,1575.0,Maize,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Humla,1278.0,910.0,Millet,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Humla,670.0,900.0,Buckwheat,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Humla,1018.0,936.0,Wheat,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Humla,686.0,1176.0,Barley,-0.753013699,5.110109589,-5.832657534,77.30967123,739.41,7006.06,2930.23,2.005315068,6.5,529.0
2070,Illam,14185.0,3170.0,Paddy,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Illam,28200.0,2470.0,Maize,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Illam,3000.0,1000.0,Millet,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Illam,25.0,800.0,Buckwheat,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Illam,4697.0,2629.0,Wheat,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Illam,50.0,1000.0,Barley,18.54356164,23.79931507,14.71336986,64.82063014,1806.9,5671.1,2497.26,1.228465753,5.5,0.0
2070,Jajarkot,4042.0,2675.0,Paddy,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jajarkot,8266.0,1275.0,Maize,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jajarkot,1932.0,1189.0,Millet,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jajarkot,19.0,1053.0,Buckwheat,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jajarkot,11550.0,1153.0,Wheat,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jajarkot,650.0,554.0,Barley,21.39353425,26.70147945,17.1419726,63.776,1828.02,5999.12,2609.0,1.776082192,6.2,1033.0
2070,Jhapa,88500.0,4127.0,Paddy,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jhapa,36850.0,2578.0,Maize,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jhapa,1750.0,1029.0,Millet,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jhapa,1270.0,1000.0,Buckwheat,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jhapa,7000.0,3220.0,Wheat,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jhapa,6.0,1000.0,Barley,24.16871233,29.55931507,20.00624658,63.62178082,2052.57,5914.5,2650.54,1.571808219,5.7,90.0
2070,Jumla,2950.0,2200.0,Paddy,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Jumla,4500.0,1700.0,Maize,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Jumla,3890.0,1100.0,Millet,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Jumla,85.0,1000.0,Buckwheat,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Jumla,2453.0,1880.0,Wheat,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Jumla,4000.0,1850.0,Barley,8.700438356,14.44838356,3.835452055,71.31435616,1181.0,6576.5,2783.88,1.595589041,6.5,11618.0
2070,Kailali,71450.0,2936.0,Paddy,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kailali,5540.0,1039.0,Maize,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kailali,377.0,1008.0,Millet,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kailali,25.0,1000.0,Buckwheat,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kailali,34500.0,2029.0,Wheat,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kailali,425.0,988.0,Barley,24.52854795,30.43947945,19.62443836,62.03841096,1851.21,5926.11,2653.75,1.577013699,6.6,0.0
2070,Kalikot,2466.0,2406.0,Paddy,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kalikot,2525.0,2070.0,Maize,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kalikot,1232.0,1051.0,Millet,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kalikot,105.0,1476.0,Buckwheat,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kalikot,5430.0,1770.0,Wheat,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kalikot,1000.0,800.0,Barley,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,6.2,17454.0
2070,Kanchanpur,48796.0,2945.0,Paddy,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kanchanpur,3600.0,1900.0,Maize,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kanchanpur,0.0,0.0,Millet,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kanchanpur,0.0,0.0,Buckwheat,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kanchanpur,31433.0,2259.0,Wheat,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kanchanpur,10.0,1000.0,Barley,21.32542466,27.07846575,16.83367123,62.80246575,1775.67,6066.3,2710.02,1.014876712,6.2,35.0
2070,Kapilbastu,72000.0,3270.0,Paddy,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kapilbastu,1370.0,2410.0,Maize,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kapilbastu,0.0,0.0,Millet,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kapilbastu,0.0,0.0,Buckwheat,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kapilbastu,31000.0,2900.0,Wheat,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kapilbastu,200.0,1750.0,Barley,24.44263014,30.32334247,19.55241096,61.49991781,1897.68,6284.78,2913.63,1.696493151,6.9,7607.0
2070,Kaski,22050.0,3654.0,Paddy,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kaski,20573.0,2554.0,Maize,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kaski,14767.0,1170.0,Millet,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kaski,14.0,1143.0,Buckwheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kaski,6820.0,2273.0,Wheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kaski,130.0,846.0,Barley,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.7,14589.0
2070,Kathmandu,7940.0,5698.0,Paddy,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kathmandu,9923.0,3342.0,Maize,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kathmandu,852.0,1000.0,Millet,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kathmandu,5.0,1000.0,Buckwheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kathmandu,4529.0,2901.0,Wheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kathmandu,5.0,1000.0,Barley,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.5,1638.0
2070,Kavre,10100.0,3012.0,Paddy,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Kavre,24278.0,2125.0,Maize,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Kavre,3505.0,999.0,Millet,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Kavre,605.0,1000.0,Buckwheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Kavre,9900.0,1909.0,Wheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Kavre,750.0,1100.0,Barley,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,5.7,4293.0
2070,Khotang,15202.0,2802.0,Paddy,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Khotang,41060.0,1714.0,Maize,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Khotang,21315.0,1097.0,Millet,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Khotang,700.0,571.0,Buckwheat,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Khotang,5530.0,2181.0,Wheat,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Khotang,400.0,1000.0,Barley,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.5,11448.0
2070,Lalitpur,4680.0,5650.0,Paddy,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lalitpur,8589.0,2900.0,Maize,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lalitpur,575.0,1000.0,Millet,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lalitpur,54.0,981.0,Buckwheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lalitpur,4000.0,2725.0,Wheat,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lalitpur,65.0,1077.0,Barley,18.59547945,23.90112329,14.64284932,63.4950411,1424.54,6294.94,2805.83,1.474575342,6.9,193.0
2070,Lamjung,16453.0,2864.0,Paddy,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Lamjung,22725.0,2332.0,Maize,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Lamjung,7919.0,950.0,Millet,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Lamjung,19.0,1000.0,Buckwheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Lamjung,500.0,2750.0,Wheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Lamjung,28.0,964.0,Barley,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,5.4,1406.0
2070,Mahottari,36144.0,1800.0,Paddy,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Mahottari,700.0,2000.0,Maize,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Mahottari,0.0,0.0,Millet,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Mahottari,0.0,0.0,Buckwheat,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Mahottari,26800.0,2325.0,Wheat,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Mahottari,10.0,1000.0,Barley,24.94339726,31.37087671,19.51580822,60.82712329,1254.79,6095.67,2727.34,1.865287671,6.8,447.0
2070,Makwanpur,11125.0,3450.0,Paddy,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Makwanpur,23648.0,2870.0,Maize,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Makwanpur,2645.0,1240.0,Millet,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Makwanpur,170.0,1112.0,Buckwheat,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Makwanpur,4200.0,2859.0,Wheat,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Makwanpur,20.0,1300.0,Barley,21.2800274,26.70410959,17.122,63.21057534,1562.07,6251.42,2888.78,1.394821918,5.9,10709.0
2070,Manang,0.0,0.0,Paddy,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Manang,176.0,1960.0,Maize,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Manang,0.0,0.0,Millet,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Manang,225.0,1578.0,Buckwheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Manang,276.0,2228.0,Wheat,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Manang,100.0,2150.0,Barley,4.954273973,10.24282192,0.566191781,72.09860274,1327.28,5756.73,2564.58,1.67539726,6.3,6257.0
2070,Morang,83525.0,3976.0,Paddy,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Morang,15000.0,3333.0,Maize,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Morang,1500.0,1200.0,Millet,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Morang,70.0,1000.0,Buckwheat,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Morang,16345.0,2441.0,Wheat,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Morang,0.0,0.0,Barley,23.96660274,29.75136986,19.40868493,62.59860274,1668.32,5914.5,2650.54,1.672,6.8,12.0
2070,Mugu,1500.0,2501.0,Paddy,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mugu,617.0,1720.0,Maize,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mugu,4488.0,1100.0,Millet,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mugu,506.0,1000.0,Buckwheat,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mugu,4335.0,1900.0,Wheat,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mugu,1540.0,1000.0,Barley,12.31284932,17.40635616,8.072767123,72.06328767,1630.46,6137.36,2671.57,1.542958904,5.7,15693.0
2070,Mustang,0.0,0.0,Paddy,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Mustang,530.0,1453.0,Maize,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Mustang,0.0,0.0,Millet,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Mustang,585.0,1744.0,Buckwheat,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Mustang,604.0,1838.0,Wheat,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Mustang,273.0,1853.0,Barley,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,7.3,10.0
2070,Myagdi,3895.0,3200.0,Paddy,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Myagdi,11134.0,3673.0,Maize,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Myagdi,2743.0,1249.0,Millet,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Myagdi,58.0,1690.0,Buckwheat,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Myagdi,3045.0,2109.0,Wheat,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Myagdi,304.0,1299.0,Barley,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.8,15.0
2070,Nawalparasi,48350.0,4070.0,Paddy,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nawalparasi,10750.0,2354.0,Maize,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nawalparasi,500.0,1030.0,Millet,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nawalparasi,200.0,635.0,Buckwheat,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nawalparasi,18010.0,2710.0,Wheat,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nawalparasi,10.0,1000.0,Barley,23.94734247,29.66087671,19.14709589,63.07517808,1933.38,6284.78,2913.63,1.457561644,5.9,115.0
2070,Nuwakot,14695.0,4299.0,Paddy,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Nuwakot,19615.0,3000.0,Maize,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Nuwakot,5120.0,1900.0,Millet,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Nuwakot,200.0,1130.0,Buckwheat,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Nuwakot,5470.0,3199.0,Wheat,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Nuwakot,200.0,1125.0,Barley,8.843506849,14.41591781,4.340630137,66.93967123,1205.66,6294.94,2805.83,1.713671233,5.7,6146.0
2070,Okhaldhunga,4350.0,2600.0,Paddy,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Okhaldhunga,11580.0,2200.0,Maize,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Okhaldhunga,7751.0,1600.0,Millet,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Okhaldhunga,105.0,857.0,Buckwheat,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Okhaldhunga,2241.0,2123.0,Wheat,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Okhaldhunga,100.0,1000.0,Barley,13.64624658,19.14556164,9.505013699,63.75282192,1122.96,5968.19,2664.6,1.61369863,5.7,8047.0
2070,Palpa,9430.0,3740.0,Paddy,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Palpa,21583.0,1894.0,Maize,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Palpa,2538.0,1019.0,Millet,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Palpa,448.0,933.0,Buckwheat,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Palpa,6200.0,2234.0,Wheat,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Palpa,26.0,1423.0,Barley,18.79980822,23.78808219,14.92939726,65.97928767,2074.76,6284.78,2913.63,1.490958904,5.9,193.0
2070,Panchthar,10322.0,2919.0,Paddy,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Panchthar,18627.0,1607.0,Maize,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Panchthar,4805.0,1883.0,Millet,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Panchthar,56.0,643.0,Buckwheat,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Panchthar,3120.0,2158.0,Wheat,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Panchthar,450.0,1111.0,Barley,10.70473973,16.52709589,6.27969863,68.49465753,1130.71,5671.1,2497.26,1.769452055,5.7,1148.0
2070,Parbat,9595.0,2762.0,Paddy,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.7,536.0
2070,Parbat,14285.0,2128.0,Maize,7.888219178,13.25109589,3.502054795,70.16846575,1770.97,5925.15,2576.65,1.59490411,5.7,536.0
